person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
25.0,male,2,56908.0,2,RENT,9500.0,EDUCATION,6.76,0.17,3.0,660,Yes,0
23.0,male,1,49506.0,1,RENT,9500.0,HOMEIMPROVEMENT,14.74,0.19,4.0,640,No,1
26.0,male,2,57179.0,6,RENT,9500.0,PERSONAL,12.87,0.17,4.0,591,Yes,0
25.0,male,3,79057.0,4,MORTGAGE,15000.0,HOMEIMPROVEMENT,11.48,0.19,4.0,606,Yes,0
22.0,male,0,78753.0,0,OWN,5000.0,VENTURE,15.37,0.06,4.0,603,Yes,0
22.0,male,2,71855.0,0,OTHER,15000.0,DEBTCONSOLIDATION,11.01,0.21,2.0,668,No,1
24.0,male,0,59471.0,2,RENT,9500.0,MEDICAL,12.73,0.16,4.0,632,Yes,0
24.0,male,0,71793.0,0,MORTGAGE,6800.0,DEBTCONSOLIDATION,12.53,0.09,4.0,620,No,1
22.0,male,0,79092.0,0,MORTGAGE,1500.0,VENTURE,9.32,0.02,2.0,504,No,0
22.0,male,3,60629.0,0,RENT,9500.0,MEDICAL,6.99,0.16,2.0,566,Yes,0
24.0,female,0,64220.0,1,RENT,9500.0,EDUCATION,14.79,0.15,3.0,561,Yes,0
26.0,male,1,78961.0,0,MORTGAGE,9250.0,MEDICAL,11.01,0.12,2.0,577,Yes,0
23.0,male,1,65677.0,1,RENT,9500.0,MEDICAL,14.65,0.14,2.0,605,Yes,0
26.0,female,3,66224.0,3,RENT,9500.0,EDUCATION,16.29,0.14,2.0,577,Yes,0
24.0,male,1,66757.0,2,RENT,9500.0,VENTURE,9.63,0.14,4.0,642,Yes,0
23.0,male,0,79006.0,0,MORTGAGE,15000.0,EDUCATION,10.95,0.19,3.0,674,No,0
25.0,male,1,78765.0,6,MORTGAGE,7500.0,PERSONAL,13.47,0.1,4.0,645,No,0
22.0,male,1,68594.0,1,RENT,9500.0,DEBTCONSOLIDATION,8.9,0.14,4.0,593,Yes,0
22.0,male,0,72173.0,0,MORTGAGE,19750.0,DEBTCONSOLIDATION,14.11,0.27,3.0,657,No,1
25.0,male,1,69350.0,4,RENT,9500.0,EDUCATION,6.17,0.14,4.0,677,Yes,0
25.0,male,2,69642.0,1,RENT,9500.0,HOMEIMPROVEMENT,12.53,0.14,4.0,574,Yes,0
25.0,male,0,78924.0,2,MORTGAGE,2000.0,DEBTCONSOLIDATION,7.37,0.03,2.0,608,No,0
22.0,male,3,79058.0,0,MORTGAGE,9000.0,EDUCATION,9.63,0.11,3.0,609,No,0
25.0,male,2,74301.0,2,RENT,9500.0,VENTURE,7.51,0.13,2.0,675,Yes,0
25.0,male,2,82715.0,2,RENT,9500.0,DEBTCONSOLIDATION,7.14,0.11,3.0,658,No,0
26.0,female,1,78629.0,1,MORTGAGE,5000.0,EDUCATION,11.89,0.06,4.0,666,No,0
23.0,male,3,79035.0,3,MORTGAGE,17600.0,VENTURE,12.72,0.22,3.0,685,No,0
24.0,female,1,71615.0,0,RENT,9500.0,MEDICAL,16.49,0.13,3.0,648,No,1
22.0,male,1,83859.0,1,RENT,9500.0,HOMEIMPROVEMENT,15.33,0.11,4.0,636,No,1
26.0,male,2,78923.0,7,MORTGAGE,6000.0,EDUCATION,9.07,0.08,3.0,689,Yes,0
24.0,female,0,85366.0,0,RENT,9550.0,PERSONAL,7.49,0.11,3.0,632,Yes,0
22.0,male,2,79025.0,0,MORTGAGE,7500.0,PERSONAL,10.08,0.09,4.0,641,No,0
23.0,male,3,79303.0,0,MORTGAGE,5125.0,EDUCATION,10.71,0.06,4.0,602,No,0
25.0,male,1,78799.0,7,OWN,7000.0,PERSONAL,11.66,0.09,4.0,642,No,0
22.0,female,0,52938.0,0,RENT,9575.0,DEBTCONSOLIDATION,6.62,0.18,3.0,579,Yes,0
22.0,male,2,26980.0,0,RENT,9600.0,EDUCATION,7.49,0.36,2.0,589,No,1
23.0,female,0,27334.0,5,RENT,9600.0,EDUCATION,13.16,0.35,2.0,671,No,1
25.0,female,2,30050.0,3,RENT,9600.0,PERSONAL,11.71,0.32,4.0,584,No,1
21.0,male,3,29730.0,0,RENT,9600.0,HOMEIMPROVEMENT,14.27,0.32,4.0,671,No,1
23.0,male,0,30109.0,2,RENT,9600.0,PERSONAL,9.99,0.32,4.0,645,No,1
23.0,female,2,79086.0,3,MORTGAGE,15000.0,EDUCATION,14.5,0.19,4.0,561,No,0
23.0,female,2,78868.0,0,MORTGAGE,4000.0,EDUCATION,7.75,0.05,2.0,658,No,0
23.0,female,3,79056.0,0,MORTGAGE,12800.0,PERSONAL,8.38,0.16,2.0,646,Yes,0
23.0,female,1,79313.0,0,MORTGAGE,5000.0,PERSONAL,7.43,0.06,4.0,636,Yes,0
22.0,female,1,79260.0,3,MORTGAGE,12500.0,VENTURE,6.03,0.16,4.0,563,Yes,0
22.0,female,0,78920.0,0,MORTGAGE,5500.0,MEDICAL,6.03,0.07,2.0,643,No,0
24.0,female,0,78662.0,2,MORTGAGE,3600.0,HOMEIMPROVEMENT,13.49,0.05,4.0,535,Yes,0
21.0,male,2,35870.0,0,RENT,9600.0,EDUCATION,10.37,0.27,3.0,673,No,1
22.0,female,2,79346.0,3,OWN,4000.0,VENTURE,10.99,0.05,3.0,624,Yes,0
21.0,female,3,78901.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,9.99,0.06,3.0,635,Yes,0
23.0,female,1,41237.0,1,RENT,9600.0,VENTURE,11.01,0.23,4.0,645,No,0
26.0,male,3,41924.0,2,RENT,9600.0,MEDICAL,9.88,0.23,2.0,603,No,0
25.0,male,0,78927.0,1,MORTGAGE,4500.0,MEDICAL,6.92,0.06,2.0,626,Yes,0
22.0,female,2,79032.0,0,MORTGAGE,6500.0,EDUCATION,11.01,0.08,2.0,520,Yes,0
22.0,female,2,78955.0,0,MORTGAGE,6500.0,MEDICAL,9.25,0.08,4.0,649,No,0
26.0,male,3,79210.0,0,MORTGAGE,20000.0,HOMEIMPROVEMENT,10.36,0.25,3.0,547,Yes,0
25.0,male,0,41613.0,3,RENT,9600.0,MEDICAL,7.88,0.23,4.0,539,Yes,0
23.0,female,1,42587.0,0,RENT,9600.0,DEBTCONSOLIDATION,16.02,0.23,3.0,644,No,1
22.0,female,2,42919.0,2,RENT,9600.0,PERSONAL,19.16,0.22,2.0,626,No,1
25.0,male,0,42765.0,7,RENT,9600.0,VENTURE,9.91,0.22,2.0,702,Yes,0
23.0,female,1,78714.0,1,MORTGAGE,15000.0,PERSONAL,7.88,0.19,3.0,606,Yes,0
22.0,female,0,42705.0,0,RENT,9600.0,EDUCATION,11.99,0.22,4.0,644,Yes,0
23.0,female,0,43423.0,2,RENT,9600.0,VENTURE,11.89,0.22,2.0,592,No,0
21.0,female,2,78771.0,0,MORTGAGE,1500.0,MEDICAL,7.88,0.02,4.0,592,No,0
24.0,male,1,36643.0,0,RENT,9600.0,MEDICAL,14.91,0.26,4.0,584,No,1
22.0,male,1,79025.0,0,MORTGAGE,13000.0,EDUCATION,13.23,0.16,2.0,593,Yes,0
26.0,female,0,45201.0,3,RENT,9600.0,PERSONAL,11.97,0.21,4.0,643,Yes,0
25.0,female,3,37969.0,4,RENT,9600.0,DEBTCONSOLIDATION,16.77,0.25,3.0,674,No,1
23.0,female,3,79057.0,3,OWN,7000.0,VENTURE,12.87,0.09,2.0,672,No,0
21.0,female,0,46399.0,0,RENT,9600.0,DEBTCONSOLIDATION,13.11,0.21,4.0,605,Yes,0
26.0,female,1,78890.0,5,MORTGAGE,5000.0,HOMEIMPROVEMENT,11.58,0.06,3.0,659,Yes,0
23.0,male,0,39252.0,0,RENT,9600.0,PERSONAL,13.48,0.24,3.0,603,No,1
25.0,male,3,78943.0,2,MORTGAGE,5000.0,MEDICAL,13.47,0.06,3.0,676,Yes,0
24.0,female,2,49111.0,2,RENT,9600.0,VENTURE,14.65,0.2,4.0,701,No,0
26.0,female,2,48791.0,3,RENT,9600.0,VENTURE,14.27,0.2,4.0,603,Yes,0
25.0,female,2,42031.0,2,RENT,9600.0,PERSONAL,14.54,0.23,2.0,685,No,1
23.0,female,2,79253.0,0,MORTGAGE,9000.0,MEDICAL,14.79,0.11,4.0,594,Yes,0
24.0,male,0,78996.0,2,MORTGAGE,18000.0,VENTURE,10.25,0.23,4.0,695,Yes,0
22.0,male,2,48471.0,0,RENT,9600.0,MEDICAL,14.72,0.2,2.0,587,Yes,0
22.0,male,1,78823.0,0,MORTGAGE,4000.0,DEBTCONSOLIDATION,7.14,0.05,4.0,624,Yes,0
24.0,female,1,79121.0,0,MORTGAGE,3000.0,MEDICAL,11.26,0.04,3.0,677,Yes,0
21.0,male,1,79351.0,1,MORTGAGE,16075.0,VENTURE,11.01,0.2,3.0,614,No,0
23.0,female,1,79373.0,1,OWN,18000.0,MEDICAL,10.99,0.23,4.0,621,No,0
22.0,male,0,79285.0,2,MORTGAGE,6500.0,EDUCATION,11.71,0.08,4.0,583,No,0
23.0,male,2,79314.0,0,MORTGAGE,20000.0,VENTURE,15.05,0.25,4.0,582,Yes,0
22.0,female,1,44197.0,0,RENT,9600.0,EDUCATION,17.27,0.22,4.0,579,No,1
22.0,male,0,79895.0,0,MORTGAGE,8000.0,EDUCATION,6.92,0.1,2.0,643,Yes,0
25.0,male,0,79330.0,4,MORTGAGE,8400.0,DEBTCONSOLIDATION,11.99,0.11,2.0,639,Yes,0
21.0,male,1,79804.0,0,MORTGAGE,13250.0,VENTURE,10.37,0.17,4.0,618,No,0
22.0,male,0,51778.0,0,RENT,9600.0,EDUCATION,11.22,0.19,2.0,566,Yes,0
23.0,male,2,79217.0,0,MORTGAGE,16800.0,PERSONAL,11.01,0.21,2.0,670,Yes,0
25.0,female,2,45645.0,0,RENT,9600.0,HOMEIMPROVEMENT,5.99,0.21,4.0,634,No,1
22.0,male,1,47808.0,0,RENT,9600.0,PERSONAL,16.77,0.2,2.0,554,No,1
22.0,male,0,55013.0,2,RENT,9600.0,EDUCATION,12.73,0.17,3.0,532,Yes,0
24.0,female,2,79707.0,0,OWN,5000.0,EDUCATION,10.74,0.06,2.0,702,No,0
21.0,male,3,79826.0,0,MORTGAGE,3600.0,EDUCATION,15.99,0.05,3.0,654,No,0
23.0,female,2,54891.0,0,RENT,9600.0,EDUCATION,10.25,0.17,2.0,597,No,0
21.0,male,1,55291.0,0,RENT,9600.0,MEDICAL,12.18,0.17,3.0,640,Yes,0
25.0,male,3,72586.0,3,MORTGAGE,6000.0,EDUCATION,16.45,0.08,4.0,699,No,1
26.0,male,0,72407.0,8,MORTGAGE,21000.0,VENTURE,16.45,0.29,2.0,678,No,1
24.0,female,0,79520.0,0,MORTGAGE,10000.0,VENTURE,11.01,0.13,3.0,650,Yes,0
25.0,female,2,79835.0,2,MORTGAGE,10000.0,MEDICAL,11.78,0.13,2.0,679,Yes,0
25.0,male,0,79903.0,2,MORTGAGE,2000.0,EDUCATION,14.59,0.03,3.0,535,Yes,0
22.0,female,0,55975.0,0,RENT,9600.0,DEBTCONSOLIDATION,10.99,0.17,4.0,626,No,0
23.0,male,1,80123.0,0,MORTGAGE,8800.0,EDUCATION,9.63,0.11,3.0,653,Yes,0
22.0,male,1,80106.0,0,MORTGAGE,16800.0,MEDICAL,13.92,0.21,2.0,721,Yes,0
26.0,male,1,58563.0,4,RENT,9600.0,EDUCATION,12.73,0.16,3.0,655,No,0
24.0,male,2,61127.0,0,RENT,9600.0,HOMEIMPROVEMENT,7.51,0.16,3.0,702,No,0
24.0,male,3,72732.0,4,MORTGAGE,1275.0,DEBTCONSOLIDATION,10.99,0.02,4.0,641,No,1
23.0,male,0,61118.0,1,RENT,9600.0,EDUCATION,14.26,0.16,3.0,609,Yes,0
24.0,male,1,61329.0,5,RENT,9600.0,HOMEIMPROVEMENT,11.01,0.16,2.0,656,Yes,0
25.0,male,1,62095.0,2,RENT,9600.0,MEDICAL,11.01,0.15,2.0,563,No,0
24.0,male,1,80211.0,1,MORTGAGE,15000.0,PERSONAL,18.25,0.19,4.0,646,Yes,0
24.0,female,2,54902.0,4,RENT,9600.0,DEBTCONSOLIDATION,15.31,0.17,3.0,618,No,1
26.0,female,1,80365.0,4,OWN,18000.0,HOMEIMPROVEMENT,13.49,0.22,3.0,596,Yes,0
26.0,female,3,72778.0,1,MORTGAGE,5000.0,MEDICAL,7.9,0.07,2.0,683,No,1
26.0,male,2,64637.0,6,RENT,9600.0,VENTURE,11.71,0.15,2.0,713,Yes,0
21.0,male,0,64494.0,0,RENT,9600.0,PERSONAL,11.01,0.15,4.0,662,No,0
22.0,male,3,64535.0,1,RENT,9600.0,VENTURE,7.66,0.15,4.0,639,Yes,0
23.0,female,1,80188.0,0,MORTGAGE,15000.0,VENTURE,6.03,0.19,4.0,607,Yes,0
22.0,male,0,79856.0,0,MORTGAGE,6000.0,EDUCATION,7.9,0.08,3.0,651,No,0
22.0,female,1,65758.0,0,RENT,9600.0,PERSONAL,7.9,0.15,4.0,662,Yes,0
22.0,male,0,80349.0,0,MORTGAGE,6000.0,EDUCATION,7.51,0.07,2.0,609,No,0
22.0,female,2,80378.0,0,OWN,5000.0,EDUCATION,7.9,0.06,4.0,523,Yes,0
22.0,female,2,79859.0,1,OWN,7500.0,DEBTCONSOLIDATION,17.58,0.09,4.0,636,Yes,0
25.0,male,1,73044.0,6,MORTGAGE,8000.0,HOMEIMPROVEMENT,14.27,0.11,3.0,662,No,1
23.0,female,1,80483.0,0,MORTGAGE,6000.0,VENTURE,6.62,0.07,2.0,637,Yes,0
25.0,male,1,59777.0,1,RENT,9600.0,EDUCATION,7.51,0.16,2.0,584,No,1
22.0,male,2,67040.0,0,RENT,9600.0,MEDICAL,8.9,0.14,4.0,682,No,0
23.0,female,0,66958.0,0,RENT,9600.0,VENTURE,7.49,0.14,2.0,630,No,0
26.0,male,2,66996.0,3,RENT,9600.0,VENTURE,7.66,0.14,2.0,685,No,0
22.0,female,3,60151.0,3,RENT,9600.0,DEBTCONSOLIDATION,11.01,0.16,2.0,580,No,1
23.0,male,3,80133.0,1,MORTGAGE,3000.0,VENTURE,11.01,0.04,4.0,628,Yes,0
22.0,female,2,72794.0,1,MORTGAGE,14000.0,EDUCATION,7.49,0.19,2.0,708,No,1
25.0,male,1,79957.0,2,OWN,15000.0,PERSONAL,7.49,0.19,4.0,641,Yes,0
22.0,male,0,80299.0,0,OWN,15000.0,VENTURE,14.79,0.19,3.0,605,Yes,0
26.0,female,1,70144.0,2,RENT,9600.0,EDUCATION,13.99,0.14,4.0,465,Yes,0
23.0,male,2,73365.0,1,RENT,9600.0,EDUCATION,14.65,0.13,2.0,683,No,0
22.0,male,2,73249.0,0,RENT,9600.0,PERSONAL,7.9,0.13,3.0,674,No,0
25.0,male,1,73160.0,1,RENT,9600.0,DEBTCONSOLIDATION,7.9,0.13,2.0,635,Yes,0
26.0,male,3,80117.0,6,MORTGAGE,4000.0,PERSONAL,11.99,0.05,2.0,724,Yes,0
23.0,female,1,80025.0,0,MORTGAGE,8750.0,EDUCATION,9.99,0.11,2.0,564,Yes,0
23.0,male,2,65502.0,0,RENT,9600.0,PERSONAL,20.0,0.15,2.0,652,No,1
25.0,male,0,65713.0,4,RENT,9600.0,HOMEIMPROVEMENT,15.62,0.15,2.0,697,No,1
25.0,female,0,80341.0,3,MORTGAGE,6600.0,MEDICAL,11.49,0.08,4.0,629,Yes,0
22.0,female,1,80633.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.49,0.12,3.0,569,Yes,0
23.0,male,1,80509.0,0,MORTGAGE,10000.0,PERSONAL,5.42,0.12,3.0,602,No,0
26.0,male,3,80151.0,1,MORTGAGE,15500.0,DEBTCONSOLIDATION,7.49,0.19,2.0,659,No,0
24.0,male,0,80101.0,5,MORTGAGE,11200.0,VENTURE,13.99,0.14,2.0,639,No,0
21.0,male,1,80255.0,1,MORTGAGE,4500.0,EDUCATION,7.49,0.06,2.0,627,Yes,0
25.0,male,0,76953.0,1,RENT,9600.0,EDUCATION,14.46,0.12,4.0,654,Yes,0
23.0,female,0,80213.0,0,MORTGAGE,2700.0,VENTURE,10.74,0.03,3.0,531,Yes,0
22.0,male,2,80368.0,0,MORTGAGE,12000.0,PERSONAL,5.79,0.15,3.0,694,No,0
22.0,male,2,78861.0,0,RENT,9600.0,PERSONAL,12.99,0.12,4.0,612,No,0
26.0,male,3,71500.0,4,RENT,9600.0,EDUCATION,7.49,0.13,3.0,603,No,1
23.0,male,2,80450.0,0,MORTGAGE,10000.0,PERSONAL,9.63,0.12,4.0,663,No,0
22.0,male,2,78745.0,0,RENT,9600.0,MEDICAL,11.97,0.12,2.0,623,Yes,0
26.0,male,2,79943.0,7,MORTGAGE,7000.0,DEBTCONSOLIDATION,9.63,0.09,2.0,624,No,0
24.0,male,1,79471.0,1,RENT,9600.0,DEBTCONSOLIDATION,8.49,0.12,2.0,651,No,0
24.0,male,2,79868.0,3,RENT,9600.0,PERSONAL,11.26,0.12,3.0,696,Yes,0
21.0,male,2,80399.0,2,MORTGAGE,18000.0,MEDICAL,6.91,0.22,3.0,613,No,0
22.0,male,0,82673.0,2,RENT,9600.0,DEBTCONSOLIDATION,7.51,0.12,2.0,668,No,0
24.0,female,1,79599.0,2,MORTGAGE,15000.0,MEDICAL,6.54,0.19,4.0,673,No,0
24.0,female,3,85067.0,2,RENT,9600.0,EDUCATION,11.71,0.11,4.0,692,No,0
22.0,female,3,80082.0,0,MORTGAGE,2400.0,VENTURE,11.01,0.03,2.0,705,Yes,0
26.0,male,0,77487.0,7,RENT,9600.0,EDUCATION,11.97,0.12,4.0,648,No,1
22.0,male,2,80115.0,1,MORTGAGE,2700.0,DEBTCONSOLIDATION,6.76,0.03,3.0,669,Yes,0
23.0,male,3,85377.0,0,RENT,9600.0,MEDICAL,7.9,0.11,4.0,614,Yes,0
25.0,male,0,79729.0,2,MORTGAGE,15000.0,HOMEIMPROVEMENT,14.35,0.19,4.0,607,Yes,0
22.0,male,1,80217.0,2,MORTGAGE,8500.0,DEBTCONSOLIDATION,7.51,0.11,2.0,607,Yes,0
23.0,male,0,79954.0,1,MORTGAGE,6000.0,VENTURE,7.88,0.08,2.0,661,Yes,0
22.0,male,0,80092.0,2,MORTGAGE,3000.0,VENTURE,7.51,0.04,3.0,587,Yes,0
23.0,female,2,80301.0,2,MORTGAGE,7800.0,PERSONAL,7.88,0.1,3.0,528,No,0
25.0,male,3,86447.0,1,RENT,9600.0,HOMEIMPROVEMENT,5.79,0.11,4.0,674,Yes,0
22.0,female,1,88240.0,0,RENT,9600.0,EDUCATION,7.29,0.11,3.0,654,Yes,0
24.0,female,1,88630.0,0,RENT,9600.0,MEDICAL,13.92,0.11,3.0,658,Yes,0
25.0,male,2,90769.0,0,RENT,9600.0,PERSONAL,12.69,0.11,3.0,649,Yes,0
26.0,female,3,90716.0,5,RENT,9600.0,PERSONAL,10.0,0.11,4.0,671,Yes,0
24.0,male,2,80013.0,4,MORTGAGE,13000.0,DEBTCONSOLIDATION,10.25,0.16,2.0,723,No,0
23.0,male,2,80271.0,0,MORTGAGE,5000.0,VENTURE,9.88,0.06,4.0,622,Yes,0
21.0,female,0,94805.0,0,RENT,9600.0,DEBTCONSOLIDATION,11.01,0.1,3.0,635,Yes,0
21.0,male,0,80244.0,0,MORTGAGE,7000.0,DEBTCONSOLIDATION,7.88,0.09,2.0,648,No,0
22.0,female,0,80404.0,3,MORTGAGE,20000.0,PERSONAL,10.25,0.25,4.0,636,Yes,0
26.0,female,1,73198.0,4,MORTGAGE,15000.0,EDUCATION,14.59,0.2,4.0,611,No,1
23.0,female,2,73201.0,0,MORTGAGE,5600.0,DEBTCONSOLIDATION,14.22,0.08,4.0,642,No,1
23.0,male,1,96884.0,2,RENT,9600.0,PERSONAL,7.88,0.1,4.0,531,Yes,0
26.0,female,0,79954.0,3,MORTGAGE,15000.0,MEDICAL,9.88,0.19,4.0,639,Yes,0
26.0,male,1,97473.0,5,RENT,9600.0,EDUCATION,11.01,0.1,2.0,653,No,0
23.0,male,1,80153.0,3,MORTGAGE,13200.0,EDUCATION,11.14,0.16,4.0,671,No,0
25.0,male,0,96955.0,3,RENT,9600.0,EDUCATION,12.21,0.1,4.0,632,Yes,0
22.0,female,0,80259.0,1,MORTGAGE,17500.0,EDUCATION,11.48,0.22,3.0,664,No,0
22.0,male,2,99438.0,0,RENT,9600.0,PERSONAL,7.29,0.1,2.0,630,Yes,0
25.0,male,0,100772.0,1,RENT,9600.0,EDUCATION,10.99,0.1,2.0,611,Yes,0
24.0,male,2,94685.0,0,RENT,9600.0,DEBTCONSOLIDATION,14.42,0.1,2.0,591,No,1
23.0,male,1,103016.0,0,RENT,9600.0,MEDICAL,10.99,0.09,4.0,660,No,0
26.0,female,1,72586.0,5,MORTGAGE,10000.0,PERSONAL,12.21,0.14,4.0,633,No,1
25.0,female,1,80159.0,1,MORTGAGE,18500.0,HOMEIMPROVEMENT,12.21,0.23,2.0,623,No,0
22.0,female,0,88756.0,0,RENT,9600.0,PERSONAL,8.94,0.11,3.0,662,No,1
24.0,male,2,103226.0,0,RENT,9600.0,EDUCATION,7.29,0.09,3.0,609,Yes,0
23.0,female,1,107028.0,0,RENT,9600.0,PERSONAL,5.79,0.09,3.0,666,Yes,0
22.0,female,2,80531.0,0,MORTGAGE,15000.0,EDUCATION,11.72,0.19,2.0,691,Yes,0
25.0,male,1,80386.0,3,MORTGAGE,5875.0,MEDICAL,10.91,0.07,4.0,608,No,0
26.0,male,2,109277.0,4,RENT,9600.0,DEBTCONSOLIDATION,13.85,0.09,4.0,677,Yes,0
25.0,male,0,80516.0,5,MORTGAGE,4000.0,EDUCATION,12.53,0.05,4.0,587,Yes,0
25.0,male,2,94544.0,4,RENT,9600.0,DEBTCONSOLIDATION,14.11,0.1,4.0,638,No,1
24.0,female,1,113514.0,1,RENT,9600.0,PERSONAL,12.99,0.08,2.0,605,Yes,0
24.0,male,0,114957.0,0,RENT,9600.0,HOMEIMPROVEMENT,11.99,0.08,2.0,608,Yes,0
22.0,male,2,80452.0,0,MORTGAGE,8700.0,MEDICAL,6.92,0.11,3.0,588,No,0
25.0,male,3,80736.0,5,OWN,5000.0,MEDICAL,12.53,0.06,4.0,707,No,0
26.0,female,2,80625.0,2,MORTGAGE,10000.0,VENTURE,7.88,0.12,4.0,630,Yes,0
22.0,male,2,80470.0,1,MORTGAGE,15000.0,EDUCATION,13.48,0.19,2.0,648,No,0
23.0,male,2,118090.0,0,RENT,9600.0,DEBTCONSOLIDATION,10.37,0.08,3.0,575,Yes,0
25.0,female,2,80399.0,1,MORTGAGE,4000.0,MEDICAL,12.18,0.05,3.0,620,Yes,0
23.0,female,0,80566.0,0,OWN,4000.0,EDUCATION,8.32,0.05,2.0,642,No,0
25.0,male,1,80851.0,6,MORTGAGE,5000.0,DEBTCONSOLIDATION,9.63,0.06,3.0,692,Yes,0
26.0,female,1,145731.0,3,RENT,9600.0,EDUCATION,14.22,0.07,4.0,553,Yes,0
21.0,female,0,34627.0,0,RENT,9700.0,HOMEIMPROVEMENT,11.34,0.28,2.0,489,No,1
24.0,female,1,81101.0,1,MORTGAGE,8800.0,HOMEIMPROVEMENT,8.59,0.11,4.0,667,Yes,0
24.0,male,0,80776.0,0,MORTGAGE,1400.0,VENTURE,12.53,0.02,4.0,527,Yes,0
21.0,male,3,84922.0,2,RENT,9700.0,MEDICAL,12.53,0.11,4.0,621,Yes,0
26.0,female,2,80876.0,2,MORTGAGE,12000.0,EDUCATION,12.53,0.15,3.0,644,No,0
24.0,male,0,73978.0,1,OTHER,18000.0,DEBTCONSOLIDATION,11.26,0.24,4.0,655,No,1
24.0,female,1,81020.0,1,OWN,7200.0,VENTURE,10.65,0.09,4.0,686,Yes,0
23.0,male,0,80650.0,2,MORTGAGE,1500.0,MEDICAL,11.49,0.02,3.0,613,No,0
24.0,female,1,81144.0,0,MORTGAGE,9000.0,HOMEIMPROVEMENT,6.99,0.11,2.0,615,Yes,0
26.0,female,2,81197.0,0,MORTGAGE,2500.0,PERSONAL,11.49,0.03,4.0,680,No,0
26.0,female,2,81498.0,4,MORTGAGE,12000.0,MEDICAL,5.42,0.15,3.0,639,Yes,0
23.0,male,0,81118.0,1,MORTGAGE,16000.0,PERSONAL,12.73,0.2,3.0,483,Yes,0
25.0,female,2,37336.0,4,RENT,9950.0,EDUCATION,8.49,0.27,4.0,722,No,1
26.0,male,0,81256.0,3,OWN,20000.0,PERSONAL,10.95,0.25,4.0,559,Yes,0
22.0,male,2,81135.0,3,MORTGAGE,6000.0,EDUCATION,10.37,0.07,3.0,551,No,0
24.0,male,1,81493.0,0,MORTGAGE,10000.0,EDUCATION,9.62,0.12,2.0,573,Yes,0
24.0,female,2,22765.0,1,RENT,10000.0,HOMEIMPROVEMENT,7.29,0.44,4.0,661,No,1
22.0,female,1,81316.0,3,OWN,7000.0,VENTURE,14.72,0.09,3.0,656,Yes,0
21.0,female,3,23921.0,0,RENT,10000.0,HOMEIMPROVEMENT,10.99,0.42,3.0,631,No,1
23.0,male,0,81240.0,0,MORTGAGE,7000.0,DEBTCONSOLIDATION,7.88,0.09,4.0,663,Yes,0
23.0,female,2,81538.0,0,MORTGAGE,10000.0,MEDICAL,9.32,0.12,3.0,665,Yes,0
22.0,male,0,25172.0,0,RENT,10000.0,VENTURE,6.62,0.4,2.0,560,No,1
24.0,male,2,81570.0,3,MORTGAGE,1000.0,MEDICAL,9.32,0.01,4.0,623,No,0
22.0,female,0,24940.0,0,RENT,10000.0,EDUCATION,7.49,0.4,4.0,439,No,1
22.0,male,3,24934.0,3,RENT,10000.0,EDUCATION,10.95,0.4,2.0,654,No,1
21.0,male,0,26361.0,0,RENT,10000.0,EDUCATION,11.71,0.38,2.0,664,No,1
24.0,male,2,81240.0,0,OWN,16000.0,MEDICAL,12.69,0.2,4.0,702,No,0
22.0,female,0,26135.0,0,RENT,10000.0,EDUCATION,13.72,0.38,2.0,633,No,1
22.0,female,2,26300.0,0,RENT,10000.0,DEBTCONSOLIDATION,12.73,0.38,4.0,676,No,1
22.0,male,1,81487.0,1,OWN,7500.0,EDUCATION,16.29,0.09,3.0,664,No,0
25.0,female,2,81730.0,0,MORTGAGE,3000.0,PERSONAL,7.9,0.04,3.0,707,No,0
26.0,male,3,81343.0,4,MORTGAGE,29000.0,VENTURE,7.51,0.36,2.0,564,Yes,0
23.0,male,0,81970.0,1,MORTGAGE,2500.0,MEDICAL,11.71,0.03,3.0,682,Yes,0
26.0,male,0,81363.0,4,MORTGAGE,10400.0,MEDICAL,8.9,0.13,4.0,624,Yes,0
23.0,male,2,25960.0,0,RENT,10000.0,MEDICAL,13.16,0.39,4.0,649,No,1
23.0,female,1,25981.0,0,RENT,10000.0,PERSONAL,12.21,0.38,4.0,628,No,1
23.0,female,1,81357.0,3,MORTGAGE,10000.0,VENTURE,11.01,0.12,3.0,551,Yes,0
24.0,male,2,26765.0,0,RENT,10000.0,MEDICAL,9.91,0.37,3.0,628,No,1
26.0,male,0,27605.0,2,RENT,10000.0,VENTURE,9.63,0.36,4.0,512,No,1
26.0,male,3,27236.0,5,RENT,10000.0,MEDICAL,14.59,0.37,2.0,603,No,1
24.0,male,0,81563.0,5,MORTGAGE,10400.0,EDUCATION,5.99,0.13,2.0,599,Yes,0
22.0,male,1,81354.0,1,MORTGAGE,12000.0,EDUCATION,11.99,0.15,4.0,656,Yes,0
23.0,male,0,81110.0,0,MORTGAGE,5600.0,DEBTCONSOLIDATION,7.49,0.07,2.0,638,Yes,0
22.0,female,3,28512.0,0,RENT,10000.0,MEDICAL,9.88,0.35,2.0,660,No,1
